Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Model_category,RevPerUnit
BR1611,DLR0162,Hyu-M162,3819603,1,DT00767,11,6,2019,Puma Motors,Puma Motors,Hyu,3819603
BR1612,DLR0142,Ren-M132,15885976,2,DT00768,13,2,2019,Puma Motors,NSU Motors,Ren,7942988
BR1613,DLR0122,Toy-M102,3197417,1,DT00769,18,10,2019,Puma Motors,Mazda Motors,Toy,3197417
BR1615,DLR0082,Che-M42,16927332,3,DT00769,24,2,2019,Puma Motors,Honda Motors,Che,5642444
BR1617,DLR0042,Vol-M259,2398282,2,DT00770,1,2,2019,Puma Motors,Daihatsu Motors,Vol,1199141
BR1618,DLR0022,Aud-M229,3506007,1,DT00771,6,10,2019,Puma Motors,Borgward (including Goliath and Lloyd) Motors,Aud,3506007
BR1619,DLR0002,Toy-M199,2083892,2,DT00771,10,6,2019,Puma Motors,Acura Motors,Toy,1041946
BR1620,DLR0249,Mah-M169,27957369,3,DT00772,12,2,2019,Puma Motors,Acura Motors,Mah,9319123
BR1621,DLR0163,Hyu-M163,4611630,2,DT00772,12,6,2019,Ranger Motors,Ranger Motors,Hyu,2305815
BR1623,DLR0123,Toy-M103,9049002,3,DT00773,19,10,2019,Ranger Motors,Mazzanti Motors,Toy,3016334
BR1625,DLR0083,Che-M43,5608623,3,DT00774,25,2,2019,Ranger Motors,Honda India Motors,Che,1869541
BR1626,DLR0195,Hyu-M155,5978034,3,DT00775,16,1,2019,Buick Motors,Tornado Motors,Hyu,1992678
BR1628,DLR0023,Aud-M230,4374748,1,DT00775,7,10,2019,Ranger Motors,Bristol Motors,Aud,4374748
BR1629,DLR0003,Toy-M200,575341,1,DT00776,11,6,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Toy,575341
BR1630,DLR0250,Mah-M170,4796736,1,DT00776,13,2,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Mah,4796736
BR1631,DLR0164,Hyu-M164,7755909,3,DT00777,13,6,2019,Reliant Motors,Reliant Motors,Hyu,2585303
BR1632,DLR0144,Toy-M134,1117884,3,DT00777,15,2,2019,Reliant Motors,null,Toy,372628
BR1633,DLR0124,Toy-M104,2163135,1,DT00778,20,10,2019,Reliant Motors,McLaren Motors,Toy,2163135
BR1634,DLR0104,Hyu-M74,5730373,1,DT00780,24,6,2019,Reliant Motors,Lada Motors,Hyu,5730373
BR1635,DLR0084,Che-M44,7473819,3,DT00780,26,2,2019,Reliant Motors,Hudson Motors,Che,2491273
BR1637,DLR0044,Nis-M261,1966407,1,DT00781,3,2,2019,Reliant Motors,null,Nis,1966407
BR1638,DLR0024,Aud-M231,9519982,1,DT00782,8,10,2019,Reliant Motors,British Leyland Motors,Aud,9519982
BR1639,DLR0004,Toy-M201,6343528,1,DT00783,12,6,2019,Reliant Motors,Alfa Romeo Motors,Toy,6343528
BR1640,DLR0251,Mah-M171,19794014,2,DT00783,14,2,2019,Reliant Motors,Alfa Romeo Motors,Mah,9897007
BR1641,DLR0165,Mah-M165,11071452,3,DT00784,14,6,2019,Renault Motors,Renault Motors,Mah,3690484
BR1642,DLR0145,Vol-M135,485030,2,DT00785,16,2,2019,Renault Motors,Opel Motors,Vol,242515
BR1643,DLR0125,Toy-M105,13198065,3,DT00785,21,10,2019,Renault Motors,Mercedes-Benz (including Maybach) Motors,Toy,4399355
BR1647,DLR0045,Nis-M262,19984848,2,DT00786,4,2,2019,Renault Motors,Delahaye Motors,Nis,9992424
BR1649,DLR0005,Toy-M202,2616456,1,DT00786,13,6,2019,Renault Motors,Alpine Motors,Toy,2616456
BR1651,DLR0166,Mah-M166,18946656,3,DT00787,15,6,2019,Rivian Motors,Rivian Motors,Mah,6315552
BR1652,DLR0146,Vol-M136,2744649,1,DT00787,17,2,2019,Rivian Motors,Packard Motors,Vol,2744649
BR1653,DLR0126,Toy-M106,2077165,1,DT00788,22,10,2019,Rivian Motors,Mercury Motors,Toy,2077165
BR1654,DLR0106,Kia-M76,2718268,1,DT00789,26,6,2019,Rivian Motors,Lancia Motors,Kia,2718268
BR1655,DLR0086,Che-M46,15077118,2,DT00789,28,2,2019,Rivian Motors,Hummer Motors,Che,7538559
BR1657,DLR0046,Nis-M263,12520536,2,DT00790,5,2,2019,Rivian Motors,DeLorean Motors,Nis,6260268
BR1658,DLR0026,Aud-M233,1106300,2,DT00791,10,10,2019,Rivian Motors,"Austin, Rover Motors",Aud,553150
BR1659,DLR0006,Toy-M203,14117661,3,DT00791,14,6,2019,Rivian Motors,Alvis Motors,Toy,4705887
BR1660,DLR0253,Mah-M173,1134198,2,DT00792,16,2,2019,Rivian Motors,Alvis Motors,Mah,567099
BR1661,DLR0167,Mah-M167,8843133,1,DT00792,16,6,2019,Rolls-Royce Motors,Rolls-Royce Motors,Mah,8843133
BR1663,DLR0127,Toy-M107,1478854,2,DT00793,23,10,2019,Rolls-Royce Motors,Merkur Motors,Toy,739427
BR1664,DLR0107,Kia-M77,8914706,2,DT00794,27,6,2019,Rolls-Royce Motors,Land Rover Motors,Kia,4457353
BR1665,DLR0087,Che-M47,7622398,1,DT00794,29,2,2019,Rolls-Royce Motors,Hyundai Motors,Che,7622398
BR1667,DLR0047,Nis-M264,1418879,1,DT00795,6,2,2019,Rolls-Royce Motors,DeSoto Motors,Nis,1418879
BR1668,DLR0027,Aud-M234,8297402,1,DT00796,11,10,2019,Rolls-Royce Motors,Bugatti Motors,Aud,8297402
BR1669,DLR0007,Toy-M204,9083644,2,DT00796,15,6,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Toy,4541822
BR1670,DLR0254,Mah-M174,6473726,1,DT00799,17,2,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Mah,6473726
BR1671,DLR0168,Mah-M168,6186812,1,DT00800,17,6,2019,Saab Motors,Saab Motors,Mah,6186812
BR1672,DLR0148,Mar-M138,1261306,1,DT00800,19,2,2019,Saab Motors,Panhard Motors,Mar,1261306
BR1673,DLR0128,Vol-M108,29113914,3,DT00801,24,10,2019,Saab Motors,Messerschmitt Motors,Vol,9704638
BR1674,DLR0108,Kia-M78,2383197,1,DT00802,28,6,2019,Saab Motors,Lexus Motors,Kia,2383197
BR1677,DLR0048,Nis-M265,3744641,1,DT00803,7,2,2019,Saab Motors,De Tomaso Motors,Nis,3744641
BR1678,DLR0028,Aud-M235,26759610,3,DT00803,12,10,2019,Saab Motors,Buick Motors,Aud,8919870
BR1679,DLR0008,Toy-M205,4004193,3,DT00804,16,6,2019,Saab Motors,Anadol Motors,Toy,1334731
BR1680,DLR0255,Mah-M175,10287849,3,DT00805,18,2,2019,Saab Motors,Anadol Motors,Mah,3429283
BR1681,DLR0169,Mah-M169,1537290,3,DT00805,18,6,2019,SAIC Motor Motors,SAIC Motor Motors,Mah,512430
BR1682,DLR0149,Mar-M139,8677097,1,DT00806,20,2,2019,SAIC Motor Motors,Panoz Motors,Mar,8677097
BR1683,DLR0129,Vol-M109,3149218,1,DT00807,25,10,2019,SAIC Motor Motors,Mia Motors,Vol,3149218
BR1684,DLR0109,Inf-M79,6511723,1,DT00808,29,6,2019,SAIC Motor Motors,Ligier Motors,Inf,6511723
BR1685,DLR0089,Che-M49,2232010,1,DT00811,2,3,2019,SAIC Motor Motors,Infiniti Motors,Che,2232010
BR1686,DLR0196,Hyu-M156,15457020,3,DT00811,17,1,2019,Bytom Motors,Toyota Motors,Hyu,5152340
BR1687,DLR0049,Nis-M266,6453537,3,DT00812,8,2,2019,SAIC Motor Motors,Dodge Motors,Nis,2151179
BR1688,DLR0029,Aud-M236,7263872,2,DT00812,13,10,2019,SAIC Motor Motors,Bytom Motors,Aud,3631936
BR1689,DLR0009,Toy-M206,1200616,1,DT00813,17,6,2019,SAIC Motor Motors,Ariel Motors,Toy,1200616
BR1690,DLR0256,Mah-M176,9633912,2,DT00813,19,2,2019,SAIC Motor Motors,Ariel Motors,Mah,4816956
BR1691,DLR0170,Mah-M170,9662865,1,DT00814,19,6,2019,Saleen Motors,Saleen Motors,Mah,9662865
BR1692,DLR0150,Mar-M140,9864716,2,DT00814,21,2,2019,Saleen Motors,Panther Motors,Mar,4932358
BR1693,DLR0130,Vol-M110,4232991,1,DT00815,26,10,2019,Saleen Motors,Micro Motors,Vol,4232991
BR1697,DLR0050,Nis-M267,16504464,3,DT00815,9,2,2019,Saleen Motors,Donkervoort Motors,Nis,5501488
BR1699,DLR0010,Ren-M207,5653611,1,DT00816,18,6,2019,Saleen Motors,ARO Motors,Ren,5653611
BR1700,DLR0257,Mah-M177,3198540,3,DT00817,20,2,2019,Saleen Motors,ARO Motors,Mah,1066180
BR1701,DLR0171,Mah-M171,27176325,3,DT00818,20,6,2019,Samsung Motors,Samsung Motors,Mah,9058775
BR1702,DLR0151,Mar-M141,6687048,3,DT00818,22,2,2019,Samsung Motors,Peel Motors,Mar,2229016
BR1708,DLR0031,Aud-M238,8014856,2,DT00819,15,10,2019,Samsung Motors,Caterham Motors,Aud,4007428
BR1709,DLR0011,Ren-M208,1922186,1,DT00819,19,6,2019,Samsung Motors,Artega Motors,Ren,1922186
BR1710,DLR0258,Mah-M178,8638572,2,DT00820,21,2,2019,Samsung Motors,null,Mah,4319286
BR1711,DLR0172,Mah-M172,24169257,3,DT00820,21,6,2019,San Motors,San Motors,Mah,8056419
BR1712,DLR0152,Mar-M142,17066514,3,DT00821,23,2,2019,San Motors,Perodua Motors,Mar,5688838
BR1714,DLR0112,Nis-M82,3182328,1,DT00821,2,7,2019,San Motors,LTI Motors,Nis,3182328
BR1715,DLR0092,GMC-M52,10283534,2,DT00822,5,3,2019,San Motors,Isdera Motors,GMC,5141767
BR1717,DLR0052,Nis-M269,7134171,3,DT00822,11,2,2019,San Motors,e.GO Mobile Motors,Nis,2378057
BR1718,DLR0032,Aud-M239,6479302,2,DT00823,16,10,2019,San Motors,Checker Motors,Aud,3239651
BR1719,DLR0012,Ren-M209,13290276,3,DT00823,20,6,2019,San Motors,Asia Motors Motors,Ren,4430092
BR1720,DLR0259,Tat-M179,2656204,2,DT00824,22,2,2019,San Motors,Asia Motors Motors,Tat,1328102
BR1721,DLR0173,Mah-M173,5666511,1,DT00824,22,6,2019,Santa Matilde Motors,Santa Matilde Motors,Mah,5666511
BR1722,DLR0153,Mar-M143,8590743,3,DT00825,24,2,2019,Santa Matilde Motors,Peugeot Motors,Mar,2863581
BR1723,DLR0133,Agr-M113,5253078,3,DT00825,29,10,2019,Santa Matilde Motors,Monica Motors,Agr,1751026
BR1725,DLR0093,GMC-M53,3508984,1,DT00826,6,3,2019,Santa Matilde Motors,Iso Motors,GMC,3508984
BR1727,DLR0053,Nis-M270,11337774,2,DT00826,12,2,2019,Santa Matilde Motors,Eicher Polaris Motors,Nis,5668887
BR1728,DLR0033,Aud-M240,25750338,3,DT00827,17,10,2019,Santa Matilde Motors,Chevrolet Motors,Aud,8583446
BR1729,DLR0013,Ren-M210,16634625,3,DT00827,21,6,2019,Santa Matilde Motors,Aston Martin Motors,Ren,5544875
BR1731,DLR0174,Mah-M174,25732437,3,DT00828,23,6,2019,Santana Motors,Santana Motors,Mah,8577479
BR1733,DLR0134,Che-M114,1660874,1,DT00829,30,10,2019,Santana Motors,Monteverdi Motors,Che,1660874
BR1735,DLR0094,GMC-M54,8238429,3,DT00830,7,3,2019,Santana Motors,Isotta Fraschini Motors,GMC,2746143
BR1737,DLR0054,Sko-M271,28847274,3,DT00831,13,2,2019,Santana Motors,Elva Motors,Sko,9615758
BR1739,DLR0014,Ren-M211,8621918,2,DT00831,22,6,2019,Santana Motors,Audi Motors,Ren,4310959
BR1741,DLR0175,Mah-M175,16722688,2,DT00832,24,6,2019,Saturn Motors,Saturn Motors,Mah,8361344
BR1742,DLR0155,Mar-M145,16872384,3,DT00832,26,2,2019,Saturn Motors,Piaggio Motors,Mar,5624128
BR1743,DLR0135,Cit-M115,28942212,3,DT00833,31,10,2019,Saturn Motors,Morgan Motors,Cit,9647404
BR1745,DLR0095,GMC-M55,19930602,2,DT00834,8,3,2019,Saturn Motors,Isuzu Motors,GMC,9965301
BR1746,DLR0197,Hyu-M157,16878962,2,DT00834,18,1,2019,Cadillac Motors,Toyota India Motors,Hyu,8439481
BR1747,DLR0055,Sko-M272,5889531,3,DT00835,14,2,2019,Saturn Motors,Facel Vega Motors,Sko,1963177
BR1749,DLR0015,Kia-M212,3605282,1,DT00835,23,6,2019,Saturn Motors,Autobianchi Motors,Kia,3605282
BR1750,DLR0262,Tat-M182,10592974,2,DT00837,25,2,2019,Saturn Motors,Autobianchi Motors,Tat,5296487
BR1751,DLR0176,Mah-M176,2815512,3,DT00838,25,6,2019,Scion Motors,Scion Motors,Mah,938504
BR1752,DLR0156,Mar-M146,6947409,3,DT00839,27,2,2019,Scion Motors,Plymouth Motors,Mar,2315803
BR1753,DLR0136,Cit-M116,26456838,3,DT00839,1,11,2019,Scion Motors,Moskwitch Motors,Cit,8818946
BR1754,DLR0116,Nis-M86,492495,1,DT00840,6,7,2019,Scion Motors,Marcos Motors,Nis,492495
BR1755,DLR0096,GMC-M56,19774090,2,DT00841,9,3,2019,Scion Motors,Iveco Motors,GMC,9887045
BR1757,DLR0056,Sko-M273,9245748,1,DT00842,15,2,2019,Scion Motors,Ferrari Motors,Sko,9245748
BR1758,DLR0036,BMW-M243,10055328,3,DT00842,20,10,2019,Scion Motors,Chrysler Europe Motors,BMW,3351776
BR1759,DLR0016,Kia-M213,13669080,2,DT00843,24,6,2019,Scion Motors,Auto-Union Motors,Kia,6834540
BR1761,DLR0177,Mah-M177,11000572,2,DT00844,26,6,2019,Seat Motors,Seat Motors,Mah,5500286
BR1762,DLR0157,Mar-M147,18121749,3,DT00845,28,2,2019,Seat Motors,Polestar Motors,Mar,6040583
BR1763,DLR0137,Fia-M117,12729795,3,DT00845,2,11,2019,Seat Motors,Nash Motors,Fia,4243265
BR1764,DLR0117,Nis-M87,7449370,2,DT00846,7,7,2019,Seat Motors,Marlin Motors,Nis,3724685
BR1765,DLR0097,GMC-M57,16250655,3,DT00847,10,3,2019,Seat Motors,Jaguar Motors,GMC,5416885
BR1768,DLR0037,BMW-M244,12209884,2,DT00848,21,10,2019,Seat Motors,Citroën Motors,BMW,6104942
BR1769,DLR0017,Kia-M214,9753154,1,DT00849,25,6,2019,Seat Motors,Auverland Motors,Kia,9753154
BR1770,DLR0264,Tat-M184,8789076,2,DT00849,27,2,2019,Seat Motors,Auverland Motors,Tat,4394538
BR1771,DLR0178,Mah-M178,10901283,3,DT00850,27,6,2019,Shelby SuperCars Motors,Shelby SuperCars Motors,Mah,3633761
BR1777,DLR0058,Mit-M275,13058781,3,DT00851,17,2,2019,Shelby SuperCars Motors,Fiat do Brasil Motors,Mit,4352927
BR1778,DLR0038,BMW-M245,2603689,1,DT00851,22,10,2019,Shelby SuperCars Motors,Cizeta-Moroder Motors,BMW,2603689
BR1779,DLR0018,Hon-M215,7404518,2,DT00852,26,6,2019,Shelby SuperCars Motors,Bentley Motors,Hon,3702259
BR1780,DLR0265,Tat-M185,5907291,1,DT00852,28,2,2019,Shelby SuperCars Motors,Bentley Motors,Tat,5907291
BR1782,DLR0159,Mar-M149,2287310,1,DT00853,2,3,2019,Simca Motors,Porsche Motors,Mar,2287310
BR1783,DLR0139,For-M119,26421006,3,DT00853,4,11,2019,Simca Motors,Nissan Motors,For,8807002
BR1784,DLR0119,Nis-M89,6403419,3,DT00854,9,7,2019,Simca Motors,Maserati Motors,Nis,2134473
BR1785,DLR0099,Acu-M59,8656704,3,DT00855,12,3,2019,Simca Motors,Jensen Motors,Acu,2885568
BR1787,DLR0059,Mit-M276,8270331,1,DT00857,18,2,2019,Simca Motors,Fiat India Motors,Mit,8270331
BR1788,DLR0039,BMW-M246,6966456,2,DT00858,23,10,2019,Simca Motors,Dacia Motors,BMW,3483228
BR1789,DLR0019,Hon-M216,5365482,1,DT00858,27,6,2019,Simca Motors,Bitter Motors,Hon,5365482
BR1792,DLR0160,Mar-M150,792051,3,DT00859,3,3,2019,Simca do Brasil Motors,Premier Motors,Mar,264017
BR1793,DLR0140,Hon-M120,605475,3,DT00859,5,11,2019,Simca do Brasil Motors,Nissan India Motors,Hon,201825
BR1795,DLR0100,Acu-M60,3338625,3,DT00860,13,3,2019,Simca do Brasil Motors,JPX Motors,Acu,1112875
BR1797,DLR0060,Mit-M277,6803236,2,DT00861,19,2,2019,Simca do Brasil Motors,"Fisker, Karma Motors",Mit,3401618
BR1798,DLR0040,BMW-M247,3862100,1,DT00862,24,10,2019,Simca do Brasil Motors,"Daewoo, Saehan, Chevrolet Korea Motors",BMW,3862100
BR1799,DLR0020,Hon-M217,6836634,1,DT00863,28,6,2019,Simca do Brasil Motors,BMW Motors,Hon,6836634
BR1800,DLR0267,Tat-M187,6558027,3,DT00863,1,3,2019,Simca do Brasil Motors,BMW Motors,Tat,2186009
BR1803,DLR0141,Mer-M121,19975950,2,DT00864,6,11,2019,Singer Motors,Noble Motors,Mer,9987975
BR1804,DLR0121,Riv-M91,18009496,2,DT00864,11,7,2019,Singer Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Riv,9004748
BR1805,DLR0101,Acu-M61,6868940,1,DT00865,14,3,2019,Singer Motors,Kia Motors,Acu,6868940
BR1807,DLR0061,BMW-M1,110318,1,DT00866,20,2,2019,Singer Motors,Ford America Motors,BMW,110318
BR1808,DLR0041,BMW-M248,19749408,2,DT00866,25,10,2019,Singer Motors,DAF Motors,BMW,9874704
BR1809,DLR0021,Hon-M218,750595,1,DT00867,29,6,2019,Singer Motors,Bond Motors,Hon,750595
BR1811,DLR0182,Tat-M182,22819110,3,DT00868,1,7,2019,Skoda Motors,Skoda Motors,Tat,7606370
BR1812,DLR0162,Mar-M152,4447597,1,DT00869,5,3,2019,Skoda Motors,Puma Motors,Mar,4447597
BR1814,DLR0122,Sub-M92,17375382,3,DT00869,12,7,2019,Skoda Motors,Mazda Motors,Sub,5791794
BR1815,DLR0102,Acu-M62,9592556,1,DT00871,15,3,2019,Skoda Motors,Koenigsegg Motors,Acu,9592556
BR1820,DLR0002,Tat-M189,2847247,1,DT00871,3,3,2019,Skoda Motors,Acura Motors,Tat,2847247
BR1821,DLR0183,Tat-M183,5740231,1,DT00872,2,7,2019,Smart Motors,Smart Motors,Tat,5740231
BR1822,DLR0163,Hyu-M153,540651,3,DT00873,6,3,2019,Smart Motors,Ranger Motors,Hyu,180217
BR1823,DLR0143,Mer-M123,6220644,1,DT00874,8,11,2019,Smart Motors,Oldsmobile Motors,Mer,6220644
BR1824,DLR0123,Sub-M93,279928,1,DT00875,13,7,2019,Smart Motors,Mazzanti Motors,Sub,279928
BR1827,DLR0063,BMW-M3,18880437,3,DT00877,22,2,2019,Smart Motors,Ford do Brasil Motors,BMW,6293479
BR1828,DLR0043,BMW-M250,24097389,3,DT00878,27,10,2019,Smart Motors,Daimler Motors,BMW,8032463
BR1829,DLR0023,Hon-M220,14728632,3,DT00878,1,7,2019,Smart Motors,Bristol Motors,Hon,4909544
BR1830,DLR0003,Tat-M190,8462551,1,DT00879,4,3,2019,Smart Motors,Aixam-Mega (including Arola) Motors,Tat,8462551
BR1831,DLR0184,Tat-M184,22956720,3,DT00880,3,7,2019,Spyker Motors,Spyker Motors,Tat,7652240
BR1832,DLR0164,Hyu-M154,11418932,2,DT00881,7,3,2019,Spyker Motors,Reliant Motors,Hyu,5709466
BR1833,DLR0144,Peu-M124,6062757,3,DT00882,9,11,2019,Spyker Motors,null,Peu,2020919
BR1834,DLR0124,Sub-M94,2142415,1,DT00882,14,7,2019,Spyker Motors,McLaren Motors,Sub,2142415
BR1835,DLR0104,Hon-M64,18031704,2,DT00883,17,3,2019,Spyker Motors,Lada Motors,Hon,9015852
BR1837,DLR0064,BMW-M4,5822465,1,DT00884,23,2,2019,Spyker Motors,Ford Europe Motors,BMW,5822465
BR1838,DLR0044,MG-M251,26285466,3,DT00884,28,10,2019,Spyker Motors,null,MG,8761822
BR1839,DLR0024,For-M221,5997976,2,DT00885,2,7,2019,Spyker Motors,British Leyland Motors,For,2998988
BR1840,DLR0004,Tat-M191,14824880,2,DT00886,5,3,2019,Spyker Motors,Alfa Romeo Motors,Tat,7412440
BR1841,DLR0185,Tat-M185,18486910,2,DT00886,4,7,2019,SsangYong Motors,SsangYong Motors,Tat,9243455
BR1842,DLR0165,Hyu-M155,10442638,2,DT00887,8,3,2019,SsangYong Motors,Renault Motors,Hyu,5221319
BR1843,DLR0145,Peu-M125,19590816,3,DT00887,10,11,2019,SsangYong Motors,Opel Motors,Peu,6530272
BR1844,DLR0125,Sub-M95,21127932,3,DT00888,15,7,2019,SsangYong Motors,Mercedes-Benz (including Maybach) Motors,Sub,7042644
BR1845,DLR0105,Hon-M65,19645278,3,DT00888,18,3,2019,SsangYong Motors,Lamborghini Motors,Hon,6548426
BR1847,DLR0065,BMW-M5,13403368,2,DT00891,24,2,2019,SsangYong Motors,Ford India Motors,BMW,6701684
BR1849,DLR0025,For-M222,29227953,3,DT00892,3,7,2019,SsangYong Motors,Austin-Healey Motors,For,9742651
BR1852,DLR0166,Hyu-M156,16699206,3,DT00892,9,3,2019,Standard-Triumph Motors,Rivian Motors,Hyu,5566402
BR1854,DLR0126,Tes-M96,4992132,3,DT00893,16,7,2019,Standard-Triumph Motors,Mercury Motors,Tes,1664044
BR1855,DLR0106,Hon-M66,12924729,3,DT00894,19,3,2019,Standard-Triumph Motors,Lancia Motors,Hon,4308243
BR1858,DLR0046,Jee-M253,21108186,3,DT00894,30,10,2019,Standard-Triumph Motors,DeLorean Motors,Jee,7036062
BR1860,DLR0006,Tat-M193,19782228,3,DT00895,7,3,2019,Standard-Triumph Motors,Alvis Motors,Tat,6594076
BR1861,DLR0187,Tat-M187,12941846,2,DT00896,6,7,2019,Studebaker Motors,Studebaker Motors,Tat,6470923
BR1862,DLR0167,Hyu-M157,18529414,2,DT00896,10,3,2019,Studebaker Motors,Rolls-Royce Motors,Hyu,9264707
BR1863,DLR0147,Ren-M127,3706613,1,DT00897,12,11,2019,Studebaker Motors,Pagani Motors,Ren,3706613
BR1864,DLR0127,Tes-M97,4960610,1,DT00897,17,7,2019,Studebaker Motors,Merkur Motors,Tes,4960610
BR1865,DLR0107,Hon-M67,17791749,3,DT00898,20,3,2019,Studebaker Motors,Land Rover Motors,Hon,5930583
BR1867,DLR0067,Mer-M7,14208170,2,DT00898,26,2,2019,Studebaker Motors,FSO Motors,Mer,7104085
BR1868,DLR0047,Jee-M254,8652921,3,DT00899,31,10,2019,Studebaker Motors,DeSoto Motors,Jee,2884307
BR1869,DLR0027,For-M224,14116226,2,DT00899,5,7,2019,Studebaker Motors,Bugatti Motors,For,7058113
BR1871,DLR0188,Tat-M188,24939225,3,DT00900,7,7,2019,Subaru Motors,Subaru Motors,Tat,8313075
BR1872,DLR0168,Hyu-M158,1018690,1,DT00901,11,3,2019,Subaru Motors,Saab Motors,Hyu,1018690
BR1873,DLR0148,Ren-M128,4556011,1,DT00901,13,11,2019,Subaru Motors,Panhard Motors,Ren,4556011
BR1874,DLR0128,Tes-M98,6627355,1,DT00902,18,7,2019,Subaru Motors,Messerschmitt Motors,Tes,6627355
BR1875,DLR0108,Hon-M68,2569118,2,DT00902,21,3,2019,Subaru Motors,Lexus Motors,Hon,1284559
BR1877,DLR0068,Mer-M8,5502771,1,DT00903,27,2,2019,Subaru Motors,GAZ Motors,Mer,5502771
BR1878,DLR0048,Vol-M255,27904578,3,DT00904,1,11,2019,Subaru Motors,De Tomaso Motors,Vol,9301526
BR1879,DLR0028,For-M225,29546586,3,DT00905,6,7,2019,Subaru Motors,Buick Motors,For,9848862
BR1880,DLR0008,Toy-M195,9541679,1,DT00905,9,3,2019,Subaru Motors,Anadol Motors,Toy,9541679
BR1882,DLR0169,Hyu-M159,12945492,3,DT00906,12,3,2019,Sunbeam Motors,SAIC Motor Motors,Hyu,4315164
BR1884,DLR0129,Lex-M99,4301122,2,DT00907,19,7,2019,Sunbeam Motors,Mia Motors,Lex,2150561
BR1887,DLR0069,Dod-M9,28322907,3,DT00907,28,2,2019,Sunbeam Motors,Geo Motors,Dod,9440969
BR1888,DLR0049,Vol-M256,12101712,3,DT00908,2,11,2019,Sunbeam Motors,Dodge Motors,Vol,4033904
BR1889,DLR0029,For-M226,2734569,1,DT00908,7,7,2019,Sunbeam Motors,Bytom Motors,For,2734569
BR1892,DLR0170,Hyu-M160,17144544,3,DT00909,13,3,2019,Suzuki Motors,Saleen Motors,Hyu,5714848
BR1894,DLR0130,Toy-M100,7205130,2,DT00909,20,7,2019,Suzuki Motors,Micro Motors,Toy,3602565
BR1895,DLR0110,Hon-M70,13877574,2,DT00910,23,3,2019,Suzuki Motors,Lincoln Motors,Hon,6938787
BR1897,DLR0070,Jee-M10,7370323,1,DT00910,1,3,2019,Suzuki Motors,Gilbern Motors,Jee,7370323
BR1901,DLR0191,Tat-M191,4553745,3,DT00912,10,7,2019,Tata Motors,Tata Motors,Tat,1517915
BR1902,DLR0171,Hyu-M161,8786484,1,DT00913,14,3,2019,Tata Motors,Samsung Motors,Hyu,8786484
BR1903,DLR0151,Ren-M131,1575710,2,DT00913,16,11,2019,Tata Motors,Peel Motors,Ren,787855
BR1905,DLR0111,Hon-M71,26277687,3,DT00914,24,3,2019,Tata Motors,Lotus Motors,Hon,8759229
BR1908,DLR0051,Vol-M258,4800009,1,DT00916,4,11,2019,Tata Motors,Edsel Motors,Vol,4800009
BR1910,DLR0011,Toy-M198,9387408,2,DT00917,12,3,2019,Tata Motors,Artega Motors,Toy,4693704
BR1911,DLR0192,Tat-M192,19268528,2,DT00917,11,7,2019,Tatra Motors,Tatra Motors,Tat,9634264
BR1913,DLR0152,Ren-M132,2693650,1,DT00918,17,11,2019,Tatra Motors,Perodua Motors,Ren,2693650
BR1914,DLR0132,Toy-M102,15300512,2,DT00918,22,7,2019,Tatra Motors,Mitsubishi Motors,Toy,7650256
BR1915,DLR0112,Hyu-M72,2145815,1,DT00920,25,3,2019,Tatra Motors,LTI Motors,Hyu,2145815
BR1917,DLR0072,Jee-M12,24232686,3,DT00921,3,3,2019,Tatra Motors,Glas Motors,Jee,8077562
BR1918,DLR0052,Vol-M259,2533330,1,DT00922,5,11,2019,Tatra Motors,e.GO Mobile Motors,Vol,2533330
BR1919,DLR0032,Aud-M229,18341554,2,DT00922,10,7,2019,Tatra Motors,Checker Motors,Aud,9170777
BR1920,DLR0012,Toy-M199,8137212,2,DT00923,13,3,2019,Tatra Motors,Asia Motors Motors,Toy,4068606
BR1922,DLR0173,Hyu-M163,7857274,2,DT00923,16,3,2019,Tazzari Motors,Santa Matilde Motors,Hyu,3928637
BR1923,DLR0153,Toy-M133,27271989,3,DT00924,18,11,2019,Tazzari Motors,Peugeot Motors,Toy,9090663
BR1924,DLR0133,Toy-M103,12692734,2,DT00924,23,7,2019,Tazzari Motors,Monica Motors,Toy,6346367
BR1925,DLR0113,Hyu-M73,7259016,2,DT00925,26,3,2019,Tazzari Motors,LuAZ Motors,Hyu,3629508
BR1927,DLR0073,Jee-M13,10997361,3,DT00925,4,3,2019,Tazzari Motors,GMC Motors,Jee,3665787
BR1928,DLR0053,Vol-M260,28693191,3,DT00926,6,11,2019,Tazzari Motors,Eicher Polaris Motors,Vol,9564397
BR1929,DLR0033,Aud-M230,22238241,3,DT00926,11,7,2019,Tazzari Motors,Chevrolet Motors,Aud,7412747
BR1930,DLR0013,Toy-M200,27872751,3,DT00927,14,3,2019,Tazzari Motors,Aston Martin Motors,Toy,9290917
BR1931,DLR0194,Tat-M194,13975350,3,DT00928,13,7,2019,Tesla Motors,Tesla Motors,Tat,4658450
